SLA--SLAP--SLAP1,d.93,98.0,SH2-like 
SLC15A1--PEPT1,f.38,82.7,MFS general substrate transporter 
SLC15A2--PEPT2,f.38,90.5,MFS general substrate transporter 
SLC15A3--OCTP--PHT2--PTR3,f.38,96.5,MFS general substrate transporter 
SLC15A4--PHT1--PTR4--FP12591,f.38,84.1,MFS general substrate transporter 
SLC15A5,f.38,91.9,MFS general substrate transporter 
SLC16A10--MCT10--TAT1,f.38,97.5,MFS general substrate transporter 
SLC16A11--MCT11,f.38,95.4,MFS general substrate transporter 
SLC16A12--MCT12,f.38,97.0,MFS general substrate transporter 
SLC16A13--MCT13,f.38,97.3,MFS general substrate transporter 
SLC16A14--MCT14,f.38,97.6,MFS general substrate transporter 
SLC16A1--MCT1,f.38,97.2,MFS general substrate transporter 
SLC16A2--MCT8--XPCT,f.38,97.2,MFS general substrate transporter 
SLC16A3--MCT4,f.38,97.3,MFS general substrate transporter 
SLC16A4--MCT4--MCT5,f.38,96.8,MFS general substrate transporter 
SLC16A5--MCT5--MCT6,f.38,96.9,MFS general substrate transporter 
SLC16A6--MCT6--MCT7,f.38,97.4,MFS general substrate transporter 
SLC16A7--MCT2,f.38,97.8,MFS general substrate transporter 
SLC16A8--MCT3,f.38,97.3,MFS general substrate transporter 
SLC16A9--C10orf36--MCT9,f.38,96.5,MFS general substrate transporter 
SLC17A1--NPT1,f.38,97.4,MFS general substrate transporter 
SLC17A2--NPT3,f.38,96.4,MFS general substrate transporter 
SLC17A3--NPT4,f.38,96.0,MFS general substrate transporter 
SLC17A4,f.38,96.2,MFS general substrate transporter 
SLC17A5,f.38,97.3,MFS general substrate transporter 
SLC17A6--DNPI--VGLUT2,f.38,96.6,MFS general substrate transporter 
SLC17A7--BNPI--VGLUT1,f.38,95.9,MFS general substrate transporter 
SLC17A8--VGLUT3,f.38,96.3,MFS general substrate transporter 
SLC17A9--C20orf59,f.38,97.9,MFS general substrate transporter 
SLC18A1--VAT1--VMAT1,f.38,97.8,MFS general substrate transporter 
SLC18A2--SVMT--VMAT2,f.38,98.1,MFS general substrate transporter 
SLC18A3--VACHT,f.38,95.6,MFS general substrate transporter 
SLC18B1--C6orf192,f.38,98.0,MFS general substrate transporter 
SLC19A1--FLOT1--RFC1,f.38,97.7,MFS general substrate transporter 
SLC19A2--THT1--TRMA,f.38,87.1,MFS general substrate transporter 
SLC19A3,f.38,96.8,MFS general substrate transporter 
SLC1A1--EAAC1--EAAT3,f.49,100.0,Proton glutamate symport protein 
SLC1A2--EAAT2--GLT1,c.69,85.8,alpha_beta-Hydrolases 
SLC1A2--EAAT2--GLT1,f.49,100.0,Proton glutamate symport protein 
SLC1A3--EAAT1--GLAST--GLAST1,f.49,100.0,Proton glutamate symport protein 
SLC1A4--ASCT1--SATT,f.49,100.0,Proton glutamate symport protein 
SLC1A5--ASCT2--M7V1--RDR--RDRC,f.49,100.0,Proton glutamate symport protein 
SLC1A6--EAAT4,f.49,100.0,Proton glutamate symport protein 
SLC1A7--EAAT5,f.49,100.0,Proton glutamate symport protein 
SLC22A10--OAT5,f.38,95.0,MFS general substrate transporter 
SLC22A11--OAT4,f.38,94.2,MFS general substrate transporter 
SLC22A13--OCTL1--ORCTL3,f.38,96.7,MFS general substrate transporter 
SLC22A14--OCTL2--ORCTL4,f.38,91.2,MFS general substrate transporter 
SLC22A16--OCT6,f.38,94.9,MFS general substrate transporter 
SLC22A17--BOCT--BOIT,f.38,97.6,MFS general substrate transporter 
SLC22A18--BWR1A--BWSCR1A--HET--IMPT1--ITM--ORCTL2--SLC22A1L--TSSC5,f.38,97.5,MFS general substrate transporter 
SLC22A1--OCT1,f.38,94.5,MFS general substrate transporter 
SLC22A20--OAT6,f.38,93.9,MFS general substrate transporter 
SLC22A23--C6orf85,f.38,95.7,MFS general substrate transporter 
SLC22A24,f.38,92.3,MFS general substrate transporter 
SLC22A25--UST6,f.38,95.5,MFS general substrate transporter 
SLC22A2--OCT2,f.38,95.7,MFS general substrate transporter 
SLC22A31,f.38,91.3,MFS general substrate transporter 
SLC22A3--EMTH--OCT3,f.38,94.2,MFS general substrate transporter 
SLC22A4--ETT--OCTN1--UT2H,f.38,97.0,MFS general substrate transporter 
SLC22A5--OCTN2,f.38,96.1,MFS general substrate transporter 
SLC22A6--OAT1--PAHT,f.38,97.0,MFS general substrate transporter 
SLC22A7--NLT--OAT2,f.38,94.1,MFS general substrate transporter 
SLC22A8--OAT3,f.38,95.0,MFS general substrate transporter 
SLC22A9--hOAT4--OAT7--UST3,f.38,95.9,MFS general substrate transporter 
SLC25A10--DIC,f.42,99.7,Mitochondrial carrier 
SLC25A11--SLC20A4,f.42,99.7,Mitochondrial carrier 
SLC25A12--ARALAR1,a.39,93.4,EF Hand-like 
SLC25A12--ARALAR1,f.42,99.7,Mitochondrial carrier 
SLC25A13--ARALAR2,a.39,95.7,EF Hand-like 
SLC25A13--ARALAR2,f.42,99.8,Mitochondrial carrier 
SLC25A15--ORNT1--SP1855,f.42,99.7,Mitochondrial carrier 
SLC25A16--GDA,f.42,99.8,Mitochondrial carrier 
SLC25A17--PMP34,f.42,99.7,Mitochondrial carrier 
SLC25A18--GC2,f.42,99.6,Mitochondrial carrier 
SLC25A19--DNC--MUP1,f.42,99.9,Mitochondrial carrier 
SLC25A1--SLC20A3,f.42,99.8,Mitochondrial carrier 
SLC25A20--CAC--CACT,f.42,99.8,Mitochondrial carrier 
SLC25A21--ODC,f.42,99.7,Mitochondrial carrier 
SLC25A22--GC1,f.42,99.6,Mitochondrial carrier 
SLC25A23--APC2--MCSC2--SCAMC3,f.42,99.9,Mitochondrial carrier 
SLC25A23--APC2--MCSC2--SCAMC3,a.39,96.5,EF Hand-like 
SLC25A24--APC1--MCSC1--SCAMC1,f.42,99.9,Mitochondrial carrier 
SLC25A24--APC1--MCSC1--SCAMC1,a.39,99.3,EF Hand-like 
SLC25A26--SAMC,f.42,99.5,Mitochondrial carrier 
SLC25A28--MFRN2--NPD016,f.42,99.8,Mitochondrial carrier 
SLC25A29--C14orf69--ORNT3,f.42,99.8,Mitochondrial carrier 
SLC25A2--ORNT2,f.42,99.7,Mitochondrial carrier 
SLC25A30--KMCP1,f.42,99.9,Mitochondrial carrier 
SLC25A31--AAC4--ANT4--SFEC,f.42,99.8,Mitochondrial carrier 
SLC25A32--MFT--MFTC,f.42,99.8,Mitochondrial carrier 
SLC25A33,f.42,99.9,Mitochondrial carrier 
SLC25A34,f.42,99.7,Mitochondrial carrier 
SLC25A35,f.42,99.6,Mitochondrial carrier 
SLC25A36,f.42,99.9,Mitochondrial carrier 
SLC25A37--MFRN--MSCP--HT015,f.42,99.8,Mitochondrial carrier 
SLC25A38,f.42,99.8,Mitochondrial carrier 
SLC25A39--CGI-69--PRO2163,f.42,99.8,Mitochondrial carrier 
SLC25A40--MCFP,f.42,99.7,Mitochondrial carrier 
SLC25A41,f.42,99.8,Mitochondrial carrier 
SLC25A42,f.42,99.8,Mitochondrial carrier 
SLC25A43,f.42,99.9,Mitochondrial carrier 
SLC25A44--KIAA0446,f.42,99.6,Mitochondrial carrier 
SLC25A45,f.42,99.9,Mitochondrial carrier 
SLC25A46--TB1,f.42,96.9,Mitochondrial carrier 
SLC25A47--C14orf68--HDMCP--HMFN1655,f.42,99.7,Mitochondrial carrier 
SLC25A48,f.42,99.7,Mitochondrial carrier 
SLC25A4--ANT1,f.42,99.7,Mitochondrial carrier 
SLC25A51--MCART1,f.42,99.1,Mitochondrial carrier 
SLC25A52--MCART2,f.42,99.1,Mitochondrial carrier 
SLC25A53--MCART6,f.42,98.2,Mitochondrial carrier 
SLC25A5--ANT2,f.42,99.7,Mitochondrial carrier 
SLC25A6--ANT3--CDABP0051,f.42,99.7,Mitochondrial carrier 
SLC26A10,c.13,93.5,SpoIIaa-like 
SLC26A11,c.13,97.2,SpoIIaa-like 
SLC26A1--SAT1,c.13,96.5,SpoIIaa-like 
SLC26A2--DTD--DTDST,c.13,95.5,SpoIIaa-like 
SLC26A3--DRA,c.13,88.8,SpoIIaa-like 
SLC26A4--PDS,c.13,92.8,SpoIIaa-like 
SLC26A5--PRES,c.13,95.4,SpoIIaa-like 
SLC26A6,c.13,85.8,SpoIIaa-like 
SLC26A7--SUT2,c.13,96.6,SpoIIaa-like 
SLC26A8--TAT1,c.13,94.6,SpoIIaa-like 
SLC26A9,c.13,95.9,SpoIIaa-like 
SLC27A1--ACSVL5--FATP1,e.23,100.0,Acetyl-CoA synthetase-like 
SLC27A2--ACSVL1--FACVL1--FATP2--VLACS,e.23,100.0,Acetyl-CoA synthetase-like 
SLC27A4--ACSVL4--FATP4,e.23,100.0,Acetyl-CoA synthetase-like 
SLC27A5--ACSB--ACSVL6--FACVL3--FATP5,e.23,100.0,Acetyl-CoA synthetase-like 
SLC27A6--ACSVL2--FACVL2--FATP1,e.23,100.0,Acetyl-CoA synthetase-like 
SLC2A10--GLUT10,f.38,96.9,MFS general substrate transporter 
SLC2A11--GLUT10--GLUT11,f.38,94.7,MFS general substrate transporter 
SLC2A12--GLUT12--GLUT8,f.38,98.0,MFS general substrate transporter 
SLC2A13,f.38,95.7,MFS general substrate transporter 
SLC2A13,g.16,91.9,Trefoil_Plexin domain-like 
SLC2A14--GLUT14--GLUT3,f.38,96.2,MFS general substrate transporter 
SLC2A1--GLUT1,f.38,96.8,MFS general substrate transporter 
SLC2A2--GLUT2,f.38,96.7,MFS general substrate transporter 
SLC2A3--GLUT3,f.38,96.6,MFS general substrate transporter 
SLC2A4--GLUT4,f.38,96.4,MFS general substrate transporter 
SLC2A4RG--HDBP1,g.37,80.9,beta-beta-alpha zinc fingers 
SLC2A5--GLUT5,f.38,96.5,MFS general substrate transporter 
SLC2A6--GLUT9,f.38,95.6,MFS general substrate transporter 
SLC2A7--GLUT7,f.38,97.1,MFS general substrate transporter 
SLC2A8--GLUT8--GLUTX1,f.38,96.4,MFS general substrate transporter 
SLC2A9--GLUT9,f.38,96.3,MFS general substrate transporter 
SLC30A10--ZNT10--ZNT8,d.52,92.2,Alpha-lytic protease prodomain-like 
SLC30A10--ZNT10--ZNT8,f.59,99.7,Cation efflux protein transmembrane domain-like 
SLC30A1--ZNT1,f.59,99.7,Cation efflux protein transmembrane domain-like 
SLC30A1--ZNT1,d.52,89.2,Alpha-lytic protease prodomain-like 
SLC30A2--ZNT2,f.59,98.7,Cation efflux protein transmembrane domain-like 
SLC30A2--ZNT2,d.52,91.1,Alpha-lytic protease prodomain-like 
SLC30A3--ZNT3,d.52,95.0,Alpha-lytic protease prodomain-like 
SLC30A3--ZNT3,f.59,99.8,Cation efflux protein transmembrane domain-like 
SLC30A4--ZNT4,f.59,99.9,Cation efflux protein transmembrane domain-like 
SLC30A6--ZNT6,f.59,98.4,Cation efflux protein transmembrane domain-like 
SLC30A7--ZNT7--ZNTL2,f.59,99.8,Cation efflux protein transmembrane domain-like 
SLC30A8--ZNT8,d.52,92.2,Alpha-lytic protease prodomain-like 
SLC30A8--ZNT8,f.59,99.8,Cation efflux protein transmembrane domain-like 
SLC30A9--C4orf1--HUEL,f.59,99.2,Cation efflux protein transmembrane domain-like 
SLC30A9--C4orf1--HUEL,a.6,99.2,Putative DNA-binding domain 
SLC33A1--ACATN--AT1,f.38,92.3,MFS general substrate transporter 
SLC37A1--G3PP,f.38,97.5,MFS general substrate transporter 
SLC37A2--SPX2,f.38,96.0,MFS general substrate transporter 
SLC37A3--SPX3,f.38,96.0,MFS general substrate transporter 
SLC37A4--G6PT--G6PT1--PRO0685--TRG19,f.38,97.6,MFS general substrate transporter 
SLC39A14--KIAA0062--ZIP14,c.66,82.0,S-adenosyl-L-methionine-dependent methyltransferases 
SLC3A1--RBAT,c.1,97.0,TIM beta_alpha-barrel 
SLC3A2--MDU1,c.1,98.7,TIM beta_alpha-barrel 
SLC3A2--MDU1,b.71,82.9,Glycosyl hydrolase domain 
SLC40A1--FPN1--IREG1--SLC11A3--MSTP079,f.38,88.5,MFS general substrate transporter 
SLC41A1,f.57,94.1,MgtE membrane domain-like 
SLC41A2,f.57,90.7,MgtE membrane domain-like 
SLC41A3,f.57,93.3,MgtE membrane domain-like 
SLC43A1--LAT3--PB39--POV1,f.38,98.3,MFS general substrate transporter 
SLC43A2--LAT4--PP7664,f.38,86.4,MFS general substrate transporter 
SLC43A3--PSEC0252,f.38,82.3,MFS general substrate transporter 
SLC45A1--DNB5,f.38,92.7,MFS general substrate transporter 
SLC45A2--AIM1--MATP,f.38,80.4,MFS general substrate transporter 
SLC45A3--PCANAP6--PRST,f.38,97.0,MFS general substrate transporter 
SLC45A4--KIAA1126,f.38,95.6,MFS general substrate transporter 
SLC46A1--HCP1--PCFT,f.38,96.1,MFS general substrate transporter 
SLC46A2--TSCOT,f.38,88.2,MFS general substrate transporter 
SLC46A3--FKSG16,f.38,95.5,MFS general substrate transporter 
SLC4A10--NCBE,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A11--BTR1,d.112,90.2,Phoshotransferase_anion transport protein 
SLC4A1--AE1--DI--EPB3,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A1AP--HLC3,b.26,97.5,SMAD_FHA domain 
SLC4A1AP--HLC3,d.50,95.7,dsRBD-like 
SLC4A2--AE2--EPB3L1--HKB3--MPB3L,d.112,83.0,Phoshotransferase_anion transport protein 
SLC4A3--AE3,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A4--NBC--NBC1--NBCE1,d.112,81.8,Phoshotransferase_anion transport protein 
SLC4A5--NBC4,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A7--BT--NBC2--NBC2B--NBC3--NBCn1--SBC2--SLC4A6,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A8--KIAA0739--NBC--NBC3--NDCBE1,d.112,100.0,Phoshotransferase_anion transport protein 
SLC4A9--AE4--SBC5,d.112,100.0,Phoshotransferase_anion transport protein 
SLC51A--OSTA,g.3,89.4,Knottins (small inhibitors- toxins- lectins) 
SLC5A11--KST1--SLGTX--SMIT2,g.46,90.8,Metallothionein 
SLC6A11--GABT3--GAT3,f.54,100.0,SNF-like 
SLC6A12,f.54,100.0,SNF-like 
SLC6A13--GAT2,f.54,100.0,SNF-like 
SLC6A14,f.54,100.0,SNF-like 
SLC6A15--B0AT2--NTT73--SBAT1,f.54,100.0,SNF-like 
SLC6A16--NTT5,f.54,100.0,SNF-like 
SLC6A17--NTT4,f.54,100.0,SNF-like 
SLC6A18--XTRP2,f.54,100.0,SNF-like 
SLC6A19--B0AT1,f.54,100.0,SNF-like 
SLC6A1--GABATR--GABT1--GAT1,f.54,100.0,SNF-like 
SLC6A20--SIT1--XT3--XTRP3,f.54,100.0,SNF-like 
SLC6A2--NAT1--NET1--SLC6A5,f.54,100.0,SNF-like 
SLC6A3--DAT1,f.54,100.0,SNF-like 
SLC6A4--HTT--SERT,f.54,100.0,SNF-like 
SLC6A5--GLYT2--NET1,f.54,100.0,SNF-like 
SLC6A6,f.54,100.0,SNF-like 
SLC6A7--PROT,f.54,100.0,SNF-like 
SLC6A8,f.54,100.0,SNF-like 
SLC6A9,f.54,100.0,SNF-like 
SLC8A1--CNC--NCX1,b.1,98.0,Immunoglobulin-like beta-sandwich 
SLC8A2--KIAA1087--NCX2,b.1,98.1,Immunoglobulin-like beta-sandwich 
SLC8A3--NCX3,b.1,98.0,Immunoglobulin-like beta-sandwich 
SLC9A3R1--NHERF--NHERF1,b.36,98.6,PDZ domain-like 
SLC9A3R2--NHERF2,b.36,98.8,PDZ domain-like 
SLC9C1--SLC9A10,f.14,94.3,Gated ion channels 
SLC9C1--SLC9A10,b.82,96.1,Double-stranded beta-helix 
SLC9C2--SLC9A11,b.82,91.5,Double-stranded beta-helix 
SLCO1A2--OATP--OATP1--OATP1A2--SLC21A3,f.38,88.4,MFS general substrate transporter 
SLCO1A2--OATP--OATP1--OATP1A2--SLC21A3,g.68,92.0,Kazal-type serine protease inhibitors 
SLCO1B1--LST1--OATP1B1--OATP2--OATPC--SLC21A6,g.68,92.2,Kazal-type serine protease inhibitors 
SLCO1B1--LST1--OATP1B1--OATP2--OATPC--SLC21A6,f.38,94.1,MFS general substrate transporter 
SLCO1B3--LST2--OATP1B3--OATP8--SLC21A8,g.68,92.7,Kazal-type serine protease inhibitors 
SLCO1B3--LST2--OATP1B3--OATP8--SLC21A8,f.38,94.6,MFS general substrate transporter 
SLCO1B7--LST3--LST3TM12,g.68,92.9,Kazal-type serine protease inhibitors 
SLCO1B7--LST3--LST3TM12,f.38,85.7,MFS general substrate transporter 
SLCO1C1--OATP14--OATP1C1--OATPF--SLC21A14,f.38,92.5,MFS general substrate transporter 
SLCO1C1--OATP14--OATP1C1--OATPF--SLC21A14,g.68,81.0,Kazal-type serine protease inhibitors 
SLCO2A1--OATP2A1--SLC21A2,f.38,98.6,MFS general substrate transporter 
SLCO2A1--OATP2A1--SLC21A2,g.68,89.1,Kazal-type serine protease inhibitors 
SLCO2B1--KIAA0880--OATP2B1--OATPB--SLC21A9,f.38,90.0,MFS general substrate transporter 
SLCO2B1--KIAA0880--OATP2B1--OATPB--SLC21A9,g.68,87.5,Kazal-type serine protease inhibitors 
SLCO3A1--OATP3A1--OATPD--SLC21A11,g.68,81.8,Kazal-type serine protease inhibitors 
SLCO3A1--OATP3A1--OATPD--SLC21A11,f.38,93.5,MFS general substrate transporter 
SLCO4A1--OATP1--OATP4A1--OATPE--SLC21A12,g.68,93.6,Kazal-type serine protease inhibitors 
SLCO4A1--OATP1--OATP4A1--OATPE--SLC21A12,f.38,98.9,MFS general substrate transporter 
SLCO4C1--OATP4C1--OATPX--SLC21A20,f.38,91.0,MFS general substrate transporter 
SLCO4C1--OATP4C1--OATPX--SLC21A20,g.68,83.8,Kazal-type serine protease inhibitors 
SLCO5A1--OATP5A1--SLC21A15,g.68,93.9,Kazal-type serine protease inhibitors 
SLCO5A1--OATP5A1--SLC21A15,f.38,96.6,MFS general substrate transporter 
SLCO6A1--OATP6A1--SLC21A19,g.68,80.5,Kazal-type serine protease inhibitors 
SLCO6A1--OATP6A1--SLC21A19,f.38,98.0,MFS general substrate transporter 
SLF1--ANKRD32--BRCTD1,c.15,94.0,BRCT domain 
SLF1--ANKRD32--BRCTD1,a.118,99.2,alpha-alpha  uperhelix 
SLF1--ANKRD32--BRCTD1,d.211,98.5,beta-hairpin-alpha-hairpin repeat 
SLFN11,c.37,95.8,P-loop containing nucleoside triphosphate hydrolases 
SLFN13,c.37,95.2,P-loop containing nucleoside triphosphate hydrolases 
SLFN14,c.37,80.3,P-loop containing nucleoside triphosphate hydrolases 
SLFN5,c.37,96.2,P-loop containing nucleoside triphosphate hydrolases 
SLIRP--C14orf156--DC23--DC50--PD04872,d.58,97.9,Ferredoxin-like 
SLIT1--KIAA0813--MEGF4--SLIL1,c.10,98.7,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLIT1--KIAA0813--MEGF4--SLIL1,g.3,91.8,Knottins (small inhibitors- toxins- lectins) 
SLIT1--KIAA0813--MEGF4--SLIL1,b.29,99.3,Concanavalin A-like lectins_glucanases 
SLIT2--SLIL3,c.10,97.9,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLIT2--SLIL3,b.29,99.1,Concanavalin A-like lectins_glucanases 
SLIT2--SLIL3,g.3,93.9,Knottins (small inhibitors- toxins- lectins) 
SLITRK3--KIAA0848,c.10,95.4,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLITRK4,c.10,99.0,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLITRK5--KIAA0918--LRRC11,c.10,95.4,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLITRK6,c.10,83.4,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
SLK--KIAA0204--STK2,d.144,99.8,Protein kinase-like (PK-like) 
SLPI--WAP4--WFDC4,g.3,96.7,Knottins (small inhibitors- toxins- lectins) 
SLTM--MET,a.140,80.5,LEM_SAP HeH motif 
SLTM--MET,d.58,97.7,Ferredoxin-like 
SLURP1--ARS,g.7,85.5,Snake toxin-like 
SLX1A--GIYD1--SLX1;--SLX1B--GIYD2--SLX1,c.69,86.5,alpha_beta-Hydrolases 
SLX1A--GIYD1--SLX1;--SLX1B--GIYD2--SLX1,d.226,91.3,GIY-YIG endonuclease 
SLX4--BTBD12--KIAA1784--KIAA1987,g.37,82.8,beta-beta-alpha zinc fingers 
SLX4--BTBD12--KIAA1784--KIAA1987,d.42,97.7,POZ domain 
SMAD1--BSP1--MADH1--MADR1,b.26,86.4,SMAD_FHA domain 
SMAD1--BSP1--MADH1--MADR1,d.164,100.0,SMAD MH1 domain 
SMAD2--MADH2--MADR2,b.26,100.0,SMAD_FHA domain 
SMAD2--MADH2--MADR2,d.164,100.0,SMAD MH1 domain 
SMAD3--MADH3,d.164,100.0,SMAD MH1 domain 
SMAD3--MADH3,b.26,84.7,SMAD_FHA domain 
SMAD4--DPC4--MADH4,b.26,87.1,SMAD_FHA domain 
SMAD4--DPC4--MADH4,d.164,100.0,SMAD MH1 domain 
SMAD5--MADH5,d.164,100.0,SMAD MH1 domain 
SMAD5--MADH5,b.26,86.1,SMAD_FHA domain 
SMAD6--MADH6,b.26,100.0,SMAD_FHA domain 
SMAD6--MADH6,d.164,99.9,SMAD MH1 domain 
SMAD7--MADH7--MADH8,b.26,100.0,SMAD_FHA domain 
SMAD7--MADH7--MADH8,d.164,99.9,SMAD MH1 domain 
SMAD9--MADH6--MADH9,d.164,100.0,SMAD MH1 domain 
SMAD9--MADH6--MADH9,b.26,100.0,SMAD_FHA domain 
SMAP1,g.45,100.0,ArfGap_RecO-like zinc finger 
SMAP2--SMAP1L,g.45,100.0,ArfGap_RecO-like zinc finger 
SMARCA1--SNF2L--SNF2L1,c.37,90.2,P-loop containing nucleoside triphosphate hydrolases 
SMARCA1--SNF2L--SNF2L1,a.4,89.4,DNA_RNA-binding 3-helical bundle 
SMARCA1--SNF2L--SNF2L1,a.187,100.0,HAND domain of the nucleosome remodeling ATPase ISWI 
SMARCA2--BAF190B--BRM--SNF2A--SNF2L2,c.37,88.4,P-loop containing nucleoside triphosphate hydrolases 
SMARCA2--BAF190B--BRM--SNF2A--SNF2L2,a.29,98.8,Bromodomain-like 
SMARCA2--BAF190B--BRM--SNF2A--SNF2L2,d.76,97.6,GYF_BRK domain-like 
SMARCA4--BAF190A--BRG1--SNF2B--SNF2L4,c.37,86.9,P-loop containing nucleoside triphosphate hydrolases 
SMARCA4--BAF190A--BRG1--SNF2B--SNF2L4,d.76,97.8,GYF_BRK domain-like 
SMARCA4--BAF190A--BRG1--SNF2B--SNF2L4,a.29,98.9,Bromodomain-like 
SMARCA5--SNF2H--WCRF135,c.37,97.3,P-loop containing nucleoside triphosphate hydrolases 
SMARCA5--SNF2H--WCRF135,a.4,86.0,DNA_RNA-binding 3-helical bundle 
SMARCA5--SNF2H--WCRF135,a.187,99.9,HAND domain of the nucleosome remodeling ATPase ISWI 
SMARCAD1--KIAA1122,a.60,83.8,SAM domain-like 
SMARCAD1--KIAA1122,c.37,98.5,P-loop containing nucleoside triphosphate hydrolases 
SMARCAL1--HARP,c.37,95.6,P-loop containing nucleoside triphosphate hydrolases 
SMARCC1--BAF155,c.15,88.1,BRCT domain 
SMARCC1--BAF155,a.4,97.2,DNA_RNA-binding 3-helical bundle 
SMARCC2--BAF170,c.15,92.9,BRCT domain 
SMARCC2--BAF170,a.4,97.3,DNA_RNA-binding 3-helical bundle 
SMARCD1--BAF60A,a.42,98.6,SWIB_MDM2 domain 
SMARCD2--BAF60B--PRO2451,a.42,97.5,SWIB_MDM2 domain 
SMARCD3--BAF60C,a.42,97.9,SWIB_MDM2 domain 
SMARCE1--BAF57,a.21,98.4,HMG-box 
SMC1A--DXS423E--KIAA0178--SB1.8--SMC1--SMC1L1,c.37,96.1,P-loop containing nucleoside triphosphate hydrolases 
SMC1A--DXS423E--KIAA0178--SB1.8--SMC1--SMC1L1,d.215,99.8,Smc hinge domain 
SMC1B--SMC1L2,c.37,95.2,P-loop containing nucleoside triphosphate hydrolases 
SMC1B--SMC1L2,d.215,99.6,Smc hinge domain 
SMC2--CAPE--SMC2L1--PRO0324,c.37,94.8,P-loop containing nucleoside triphosphate hydrolases 
SMC2--CAPE--SMC2L1--PRO0324,d.215,99.6,Smc hinge domain 
SMC3--BAM--BMH--CSPG6--SMC3L1,c.37,93.8,P-loop containing nucleoside triphosphate hydrolases 
SMC3--BAM--BMH--CSPG6--SMC3L1,d.215,99.5,Smc hinge domain 
SMC4--CAPC--SMC4L1,c.37,93.6,P-loop containing nucleoside triphosphate hydrolases 
SMC4--CAPC--SMC4L1,d.215,99.8,Smc hinge domain 
SMC5--KIAA0594--SMC5L1,c.37,92.0,P-loop containing nucleoside triphosphate hydrolases 
SMC6--SMC6L1,c.37,92.0,P-loop containing nucleoside triphosphate hydrolases 
SMCHD1--KIAA0650,d.123,89.2,Sporulation response regulatory protein Spo0B 
SMCHD1--KIAA0650,d.215,97.2,Smc hinge domain 
SMCHD1--KIAA0650,d.122,84.3,ATPase domain of HSP90 chaperone_DNA topoisomerase II_histidine kinase 
SMG1--ATX--KIAA0421--LIP,d.144,100.0,Protein kinase-like (PK-like) 
SMG5--EST1B--KIAA1089,a.118,100.0,alpha-alpha  uperhelix 
SMG6--C17orf31--EST1A--KIAA0732,a.118,100.0,alpha-alpha  uperhelix 
SMG6--C17orf31--EST1A--KIAA0732,c.120,96.7,PIN domain-like 
SMG7--C1orf16--EST1C--KIAA0250,a.118,86.8,alpha-alpha  uperhelix 
SMG9--C19orf61,c.37,89.2,P-loop containing nucleoside triphosphate hydrolases 
SMIM19--C8orf40,f.23,82.9,Single transmembrane helix 
SMN1--SMN--SMNT;--SMN2--SMNC,b.34,96.8,SH3-like barrel 
SMNDC1--SMNR--SPF30,b.34,97.5,SH3-like barrel 
SMOC1,g.68,95.7,Kazal-type serine protease inhibitors 
SMOC1,a.39,99.4,EF Hand-like 
SMOC1,g.28,99.0,Thyroglobulin type-1 domain 
SMOC2--SMAP2--MSTP117,a.39,89.8,EF Hand-like 
SMOC2--SMAP2--MSTP117,g.68,94.2,Kazal-type serine protease inhibitors 
SMOC2--SMAP2--MSTP117,g.28,98.9,Thyroglobulin type-1 domain 
SMO--SMOH,a.141,98.9,Frizzled cysteine-rich domain 
SMPD1--ASM,d.159,96.9,Metallo-dependent phosphatases 
SMPD1--ASM,a.64,91.8,Saposin-like 
SMPD2,d.151,97.7,DNase I-like 
SMPD3,d.151,91.7,DNase I-like 
SMPDL3A--ASML3A,d.159,92.3,Metallo-dependent phosphatases 
SMPDL3B--ASML3B,d.159,97.0,Metallo-dependent phosphatases 
SMS,c.66,87.6,S-adenosyl-L-methionine-dependent methyltransferases 
SMS,c.3,80.9,FAD_NAD(P)-binding domain 
SMS,c.2,80.1,NAD(P)-binding Rossmann-fold domains 
SMS,c.4,84.7,Nucleotide-binding domain 
SMTNL1,a.40,86.3,CH domain-like 
SMTNL2,a.40,89.7,CH domain-like 
SMTN--SMSMO,a.40,91.4,CH domain-like 
SMTN--SMSMO,c.37,82.1,P-loop containing nucleoside triphosphate hydrolases 
SMU1,b.69,99.8,7-bladed beta-propeller 
SMU1,b.68,93.0,6-bladed beta-propeller 
SMU1,b.70,89.9,8-bladed beta-propeller 
SMUG1,c.18,91.6,Uracil-DNA glycosylase-like 
SMURF1--KIAA1625,b.7,97.3,C2 domain-like 
SMURF1--KIAA1625,b.72,81.8,WW domain-like 
SMURF1--KIAA1625,d.148,100.0,Hect- E3 ligase catalytic domain 
SMURF2,b.7,97.4,C2 domain-like 
SMURF2,d.148,100.0,Hect- E3 ligase catalytic domain 
SMURF2,b.72,85.3,WW domain-like 
